,figure,authenticity,year,band,selling_price_USD,condition,character_type,recorded_sales_updated
12471,IG-88,ungraded,1/1/2024,1,650,loose_figure,droid,24.7
12472,IG-88,ungraded,1/1/2025,1,88,loose_figure,droid,15.5
12473,IG-88,ungraded,1/1/2013,0.9,14.37,loose_figure,droid,0.9
12474,IG-88,ungraded,1/1/2014,0.9,16.05,loose_figure,droid,17.3
12475,IG-88,ungraded,1/1/2015,0.9,19.19,loose_figure,droid,26.3
12476,IG-88,ungraded,1/1/2016,0.9,29.01,loose_figure,droid,20.1
12477,IG-88,ungraded,1/1/2017,0.9,33.76,loose_figure,droid,15
12478,IG-88,ungraded,1/1/2018,0.9,28.99,loose_figure,droid,16.4
12479,IG-88,ungraded,1/1/2019,0.9,28.88,loose_figure,droid,13.8
12480,IG-88,ungraded,1/1/2020,0.9,37.84,loose_figure,droid,16.8
12481,IG-88,ungraded,1/1/2021,0.9,44.62,loose_figure,droid,23
12482,IG-88,ungraded,1/1/2022,0.9,41,loose_figure,droid,24.7
12483,IG-88,ungraded,1/1/2023,0.9,40.84,loose_figure,droid,22.2
12484,IG-88,ungraded,1/1/2024,0.9,32.79,loose_figure,droid,24.7
12485,IG-88,ungraded,1/1/2025,0.9,37.92,loose_figure,droid,15.5
12486,IG-88,ungraded,1/1/2013,0.8,10.92,loose_figure,droid,0.9
12487,IG-88,ungraded,1/1/2014,0.8,14.49,loose_figure,droid,17.3
12488,IG-88,ungraded,1/1/2015,0.8,15.51,loose_figure,droid,26.3
12489,IG-88,ungraded,1/1/2016,0.8,19.99,loose_figure,droid,20.1
12490,IG-88,ungraded,1/1/2017,0.8,26,loose_figure,droid,15
12491,IG-88,ungraded,1/1/2018,0.8,25.8,loose_figure,droid,16.4
12492,IG-88,ungraded,1/1/2019,0.8,25.62,loose_figure,droid,13.8
12493,IG-88,ungraded,1/1/2020,0.8,29.99,loose_figure,droid,16.8
12494,IG-88,ungraded,1/1/2021,0.8,38,loose_figure,droid,23
12495,IG-88,ungraded,1/1/2022,0.8,34.99,loose_figure,droid,24.7
12496,IG-88,ungraded,1/1/2023,0.8,32.7,loose_figure,droid,22.2
12497,IG-88,ungraded,1/1/2024,0.8,28.64,loose_figure,droid,24.7
12498,IG-88,ungraded,1/1/2025,0.8,29.95,loose_figure,droid,15.5
12499,IG-88,ungraded,1/1/2013,0.7,10.43,loose_figure,droid,0.9
12500,IG-88,ungraded,1/1/2014,0.7,12.5,loose_figure,droid,17.3
12501,IG-88,ungraded,1/1/2015,0.7,13.99,loose_figure,droid,26.3
12502,IG-88,ungraded,1/1/2016,0.7,18.3,loose_figure,droid,20.1
12503,IG-88,ungraded,1/1/2017,0.7,21.12,loose_figure,droid,15
12504,IG-88,ungraded,1/1/2018,0.7,22,loose_figure,droid,16.4
12505,IG-88,ungraded,1/1/2019,0.7,22,loose_figure,droid,13.8
12506,IG-88,ungraded,1/1/2020,0.7,26.75,loose_figure,droid,16.8
12507,IG-88,ungraded,1/1/2021,0.7,34.5,loose_figure,droid,23
12508,IG-88,ungraded,1/1/2022,0.7,32,loose_figure,droid,24.7
12509,IG-88,ungraded,1/1/2023,0.7,29,loose_figure,droid,22.2
12510,IG-88,ungraded,1/1/2024,0.7,26.19,loose_figure,droid,24.7
12511,IG-88,ungraded,1/1/2025,0.7,26,loose_figure,droid,15.5
12512,IG-88,ungraded,1/1/2013,0.6,8.83,loose_figure,droid,0.9
12513,IG-88,ungraded,1/1/2014,0.6,11.5,loose_figure,droid,17.3
12514,IG-88,ungraded,1/1/2015,0.6,12.99,loose_figure,droid,26.3
12515,IG-88,ungraded,1/1/2016,0.6,16.52,loose_figure,droid,20.1
12516,IG-88,ungraded,1/1/2017,0.6,18.57,loose_figure,droid,15
12517,IG-88,ungraded,1/1/2018,0.6,19.5,loose_figure,droid,16.4
12518,IG-88,ungraded,1/1/2019,0.6,19.51,loose_figure,droid,13.8
12519,IG-88,ungraded,1/1/2020,0.6,24.38,loose_figure,droid,16.8
12520,IG-88,ungraded,1/1/2021,0.6,31,loose_figure,droid,23
12521,IG-88,ungraded,1/1/2022,0.6,29.99,loose_figure,droid,24.7
12522,IG-88,ungraded,1/1/2023,0.6,28,loose_figure,droid,22.2
12523,IG-88,ungraded,1/1/2024,0.6,26,loose_figure,droid,24.7
12524,IG-88,ungraded,1/1/2025,0.6,25.48,loose_figure,droid,15.5
12525,IG-88,ungraded,1/1/2013,0.5,8.83,loose_figure,droid,0.9
12526,IG-88,ungraded,1/1/2014,0.5,10.5,loose_figure,droid,17.3
12527,IG-88,ungraded,1/1/2015,0.5,11.99,loose_figure,droid,26.3
12528,IG-88,ungraded,1/1/2016,0.5,14.54,loose_figure,droid,20.1
12529,IG-88,ungraded,1/1/2017,0.5,16.26,loose_figure,droid,15
12530,IG-88,ungraded,1/1/2018,0.5,17.44,loose_figure,droid,16.4
12531,IG-88,ungraded,1/1/2019,0.5,17,loose_figure,droid,13.8
12532,IG-88,ungraded,1/1/2020,0.5,21.5,loose_figure,droid,16.8
12533,IG-88,ungraded,1/1/2021,0.5,29,loose_figure,droid,23
12534,IG-88,ungraded,1/1/2022,0.5,27,loose_figure,droid,24.7
12535,IG-88,ungraded,1/1/2023,0.5,27,loose_figure,droid,22.2
12536,IG-88,ungraded,1/1/2024,0.5,24.44,loose_figure,droid,24.7
12537,IG-88,ungraded,1/1/2025,0.5,23.49,loose_figure,droid,15.5
12538,IG-88,ungraded,1/1/2013,0.4,8.17,loose_figure,droid,0.9
12539,IG-88,ungraded,1/1/2014,0.4,9.73,loose_figure,droid,17.3
12540,IG-88,ungraded,1/1/2015,0.4,11,loose_figure,droid,26.3
12541,IG-88,ungraded,1/1/2016,0.4,12.52,loose_figure,droid,20.1
12542,IG-88,ungraded,1/1/2017,0.4,15.38,loose_figure,droid,15
12543,IG-88,ungraded,1/1/2018,0.4,15.5,loose_figure,droid,16.4
12544,IG-88,ungraded,1/1/2019,0.4,14.99,loose_figure,droid,13.8
12545,IG-88,ungraded,1/1/2020,0.4,19.99,loose_figure,droid,16.8
12546,IG-88,ungraded,1/1/2021,0.4,26.2,loose_figure,droid,23
12547,IG-88,ungraded,1/1/2022,0.4,24.59,loose_figure,droid,24.7
12548,IG-88,ungraded,1/1/2023,0.4,24.5,loose_figure,droid,22.2
12549,IG-88,ungraded,1/1/2024,0.4,22.49,loose_figure,droid,24.7
12550,IG-88,ungraded,1/1/2025,0.4,20.52,loose_figure,droid,15.5
12551,IG-88,ungraded,1/1/2013,0.3,7.85,loose_figure,droid,0.9
12552,IG-88,ungraded,1/1/2014,0.3,8.51,loose_figure,droid,17.3
12553,IG-88,ungraded,1/1/2015,0.3,9.99,loose_figure,droid,26.3
12554,IG-88,ungraded,1/1/2016,0.3,11.48,loose_figure,droid,20.1
12555,IG-88,ungraded,1/1/2017,0.3,13.5,loose_figure,droid,15
12556,IG-88,ungraded,1/1/2018,0.3,14.48,loose_figure,droid,16.4
12557,IG-88,ungraded,1/1/2019,0.3,13.24,loose_figure,droid,13.8
12558,IG-88,ungraded,1/1/2020,0.3,17.5,loose_figure,droid,16.8
12559,IG-88,ungraded,1/1/2021,0.3,23.5,loose_figure,droid,23
12560,IG-88,ungraded,1/1/2022,0.3,23.5,loose_figure,droid,24.7
12561,IG-88,ungraded,1/1/2023,0.3,21.5,loose_figure,droid,22.2
12562,IG-88,ungraded,1/1/2024,0.3,20.51,loose_figure,droid,24.7
12563,IG-88,ungraded,1/1/2025,0.3,19.38,loose_figure,droid,15.5
12564,IG-88,ungraded,1/1/2013,0.2,7.68,loose_figure,droid,0.9
12565,IG-88,ungraded,1/1/2014,0.2,7.46,loose_figure,droid,17.3
12566,IG-88,ungraded,1/1/2015,0.2,8.64,loose_figure,droid,26.3
12567,IG-88,ungraded,1/1/2016,0.2,9.99,loose_figure,droid,20.1
12568,IG-88,ungraded,1/1/2017,0.2,12.15,loose_figure,droid,15
12569,IG-88,ungraded,1/1/2018,0.2,12.5,loose_figure,droid,16.4
12570,IG-88,ungraded,1/1/2019,0.2,10.99,loose_figure,droid,13.8
12571,IG-88,ungraded,1/1/2020,0.2,15.77,loose_figure,droid,16.8
12572,IG-88,ungraded,1/1/2021,0.2,21.25,loose_figure,droid,23
12573,IG-88,ungraded,1/1/2022,0.2,20.72,loose_figure,droid,24.7
12574,IG-88,ungraded,1/1/2023,0.2,20,loose_figure,droid,22.2
12575,IG-88,ungraded,1/1/2024,0.2,17.61,loose_figure,droid,24.7
12576,IG-88,ungraded,1/1/2025,0.2,16.49,loose_figure,droid,15.5
12577,IG-88,ungraded,1/1/2013,0.1,7.2,loose_figure,droid,0.9
12578,IG-88,ungraded,1/1/2014,0.1,6.07,loose_figure,droid,17.3
12579,IG-88,ungraded,1/1/2015,0.1,7.3,loose_figure,droid,26.3
12580,IG-88,ungraded,1/1/2016,0.1,8.5,loose_figure,droid,20.1
12581,IG-88,ungraded,1/1/2017,0.1,10,loose_figure,droid,15
12582,IG-88,ungraded,1/1/2018,0.1,11,loose_figure,droid,16.4
12583,IG-88,ungraded,1/1/2019,0.1,9,loose_figure,droid,13.8
12584,IG-88,ungraded,1/1/2020,0.1,12.51,loose_figure,droid,16.8
12585,IG-88,ungraded,1/1/2021,0.1,17.99,loose_figure,droid,23
12586,IG-88,ungraded,1/1/2022,0.1,19,loose_figure,droid,24.7
12587,IG-88,ungraded,1/1/2023,0.1,16.71,loose_figure,droid,22.2
12588,IG-88,ungraded,1/1/2024,0.1,15.5,loose_figure,droid,24.7
12589,IG-88,ungraded,1/1/2025,0.1,14.99,loose_figure,droid,15.5
12590,IG-88,graded,1/1/2014,1,92.26,loose_figure,droid,2.9
12591,IG-88,graded,1/1/2015,1,71,loose_figure,droid,3.5
12592,IG-88,graded,1/1/2016,1,84.99,loose_figure,droid,2.2
12593,IG-88,graded,1/1/2017,1,203.75,loose_figure,droid,3.5
12594,IG-88,graded,1/1/2018,1,124.99,loose_figure,droid,6.6
12595,IG-88,graded,1/1/2019,1,595.73,loose_figure,droid,3
12596,IG-88,graded,1/1/2020,1,508.01,loose_figure,droid,4.9
12597,IG-88,graded,1/1/2021,1,367.9,loose_figure,droid,8.4
12598,IG-88,graded,1/1/2022,1,499.99,loose_figure,droid,6.2
12599,IG-88,graded,1/1/2023,1,507.61,loose_figure,droid,8.6
12600,IG-88,graded,1/1/2024,1,414.94,loose_figure,droid,10.2
12601,IG-88,graded,1/1/2025,1,349.99,loose_figure,droid,3.8
12602,IG-88,graded,1/1/2014,0.9,72.05,loose_figure,droid,2.9
12603,IG-88,graded,1/1/2015,0.9,63.56,loose_figure,droid,3.5
12604,IG-88,graded,1/1/2016,0.9,74.99,loose_figure,droid,2.2
12605,IG-88,graded,1/1/2017,0.9,76,loose_figure,droid,3.5
12606,IG-88,graded,1/1/2018,0.9,101.01,loose_figure,droid,6.6
12607,IG-88,graded,1/1/2019,0.9,114.5,loose_figure,droid,3
12608,IG-88,graded,1/1/2020,0.9,152.53,loose_figure,droid,4.9
12609,IG-88,graded,1/1/2021,0.9,185.45,loose_figure,droid,8.4
12610,IG-88,graded,1/1/2022,0.9,201,loose_figure,droid,6.2
12611,IG-88,graded,1/1/2023,0.9,192.49,loose_figure,droid,8.6
12612,IG-88,graded,1/1/2024,0.9,140,loose_figure,droid,10.2
12613,IG-88,graded,1/1/2025,0.9,174.95,loose_figure,droid,3.8
12614,IG-88,graded,1/1/2014,0.8,59.99,loose_figure,droid,2.9
12615,IG-88,graded,1/1/2015,0.8,61.01,loose_figure,droid,3.5
12616,IG-88,graded,1/1/2016,0.8,72,loose_figure,droid,2.2
12617,IG-88,graded,1/1/2017,0.8,71,loose_figure,droid,3.5
12618,IG-88,graded,1/1/2018,0.8,86.09,loose_figure,droid,6.6
12619,IG-88,graded,1/1/2019,0.8,79,loose_figure,droid,3
12620,IG-88,graded,1/1/2020,0.8,141.5,loose_figure,droid,4.9
12621,IG-88,graded,1/1/2021,0.8,164.5,loose_figure,droid,8.4
12622,IG-88,graded,1/1/2022,0.8,172.5,loose_figure,droid,6.2
12623,IG-88,graded,1/1/2023,0.8,167.54,loose_figure,droid,8.6
12624,IG-88,graded,1/1/2024,0.8,130.38,loose_figure,droid,10.2
12625,IG-88,graded,1/1/2025,0.8,149.97,loose_figure,droid,3.8
12626,IG-88,graded,1/1/2014,0.7,59.32,loose_figure,droid,2.9
12627,IG-88,graded,1/1/2015,0.7,59.99,loose_figure,droid,3.5
12628,IG-88,graded,1/1/2016,0.7,66.24,loose_figure,droid,2.2
12629,IG-88,graded,1/1/2017,0.7,66.74,loose_figure,droid,3.5
12630,IG-88,graded,1/1/2018,0.7,76.85,loose_figure,droid,6.6
12631,IG-88,graded,1/1/2019,0.7,73.95,loose_figure,droid,3
12632,IG-88,graded,1/1/2020,0.7,111.5,loose_figure,droid,4.9
12633,IG-88,graded,1/1/2021,0.7,149.79,loose_figure,droid,8.4
12634,IG-88,graded,1/1/2022,0.7,152.12,loose_figure,droid,6.2
12635,IG-88,graded,1/1/2023,0.7,145,loose_figure,droid,8.6
12636,IG-88,graded,1/1/2024,0.7,123.31,loose_figure,droid,10.2
12637,IG-88,graded,1/1/2025,0.7,119.97,loose_figure,droid,3.8
12638,IG-88,graded,1/1/2014,0.6,50,loose_figure,droid,2.9
12639,IG-88,graded,1/1/2015,0.6,53.12,loose_figure,droid,3.5
12640,IG-88,graded,1/1/2016,0.6,60.61,loose_figure,droid,2.2
12641,IG-88,graded,1/1/2017,0.6,63.68,loose_figure,droid,3.5
12642,IG-88,graded,1/1/2018,0.6,70,loose_figure,droid,6.6
12643,IG-88,graded,1/1/2019,0.6,66.05,loose_figure,droid,3
12644,IG-88,graded,1/1/2020,0.6,91.99,loose_figure,droid,4.9
12645,IG-88,graded,1/1/2021,0.6,127.5,loose_figure,droid,8.4
12646,IG-88,graded,1/1/2022,0.6,134.5,loose_figure,droid,6.2
12647,IG-88,graded,1/1/2023,0.6,132.5,loose_figure,droid,8.6
12648,IG-88,graded,1/1/2024,0.6,112.5,loose_figure,droid,10.2
12649,IG-88,graded,1/1/2025,0.6,115,loose_figure,droid,3.8
12650,IG-88,graded,1/1/2014,0.5,49.99,loose_figure,droid,2.9
12651,IG-88,graded,1/1/2015,0.5,50.01,loose_figure,droid,3.5
12652,IG-88,graded,1/1/2016,0.5,59.99,loose_figure,droid,2.2
12653,IG-88,graded,1/1/2017,0.5,59.85,loose_figure,droid,3.5
12654,IG-88,graded,1/1/2018,0.5,62.4,loose_figure,droid,6.6
12655,IG-88,graded,1/1/2019,0.5,64.1,loose_figure,droid,3
12656,IG-88,graded,1/1/2020,0.5,88,loose_figure,droid,4.9
12657,IG-88,graded,1/1/2021,0.5,106.54,loose_figure,droid,8.4
12658,IG-88,graded,1/1/2022,0.5,125,loose_figure,droid,6.2
12659,IG-88,graded,1/1/2023,0.5,117.99,loose_figure,droid,8.6
12660,IG-88,graded,1/1/2024,0.5,105.07,loose_figure,droid,10.2
12661,IG-88,graded,1/1/2025,0.5,106.5,loose_figure,droid,3.8
12662,IG-88,graded,1/1/2014,0.4,44.99,loose_figure,droid,2.9
12663,IG-88,graded,1/1/2015,0.4,46,loose_figure,droid,3.5
12664,IG-88,graded,1/1/2016,0.4,51.14,loose_figure,droid,2.2
12665,IG-88,graded,1/1/2017,0.4,53.87,loose_figure,droid,3.5
12666,IG-88,graded,1/1/2018,0.4,56.23,loose_figure,droid,6.6
12667,IG-88,graded,1/1/2019,0.4,62.5,loose_figure,droid,3
12668,IG-88,graded,1/1/2020,0.4,81,loose_figure,droid,4.9
12669,IG-88,graded,1/1/2021,0.4,100,loose_figure,droid,8.4
12670,IG-88,graded,1/1/2022,0.4,113.5,loose_figure,droid,6.2
12671,IG-88,graded,1/1/2023,0.4,103.84,loose_figure,droid,8.6
12672,IG-88,graded,1/1/2024,0.4,96.88,loose_figure,droid,10.2
12673,IG-88,graded,1/1/2025,0.4,104.99,loose_figure,droid,3.8
12674,IG-88,graded,1/1/2014,0.3,39.98,loose_figure,droid,2.9
12675,IG-88,graded,1/1/2015,0.3,43.99,loose_figure,droid,3.5
12676,IG-88,graded,1/1/2016,0.3,48.66,loose_figure,droid,2.2
12677,IG-88,graded,1/1/2017,0.3,51,loose_figure,droid,3.5
12678,IG-88,graded,1/1/2018,0.3,51,loose_figure,droid,6.6
12679,IG-88,graded,1/1/2019,0.3,56.41,loose_figure,droid,3
12680,IG-88,graded,1/1/2020,0.3,67.74,loose_figure,droid,4.9
12681,IG-88,graded,1/1/2021,0.3,93,loose_figure,droid,8.4
12682,IG-88,graded,1/1/2022,0.3,97.52,loose_figure,droid,6.2
12683,IG-88,graded,1/1/2023,0.3,100,loose_figure,droid,8.6
12684,IG-88,graded,1/1/2024,0.3,87.8,loose_figure,droid,10.2
12685,IG-88,graded,1/1/2025,0.3,100.45,loose_figure,droid,3.8
12686,IG-88,graded,1/1/2014,0.2,34.99,loose_figure,droid,2.9
12687,IG-88,graded,1/1/2015,0.2,41.81,loose_figure,droid,3.5
12688,IG-88,graded,1/1/2016,0.2,42.36,loose_figure,droid,2.2
12689,IG-88,graded,1/1/2017,0.2,50.74,loose_figure,droid,3.5
12690,IG-88,graded,1/1/2018,0.2,48.5,loose_figure,droid,6.6
12691,IG-88,graded,1/1/2019,0.2,55.88,loose_figure,droid,3
12692,IG-88,graded,1/1/2020,0.2,62.47,loose_figure,droid,4.9
12693,IG-88,graded,1/1/2021,0.2,86.41,loose_figure,droid,8.4
12694,IG-88,graded,1/1/2022,0.2,92,loose_figure,droid,6.2
12695,IG-88,graded,1/1/2023,0.2,91.99,loose_figure,droid,8.6
12696,IG-88,graded,1/1/2024,0.2,81,loose_figure,droid,10.2
12697,IG-88,graded,1/1/2025,0.2,98.9,loose_figure,droid,3.8
12698,IG-88,graded,1/1/2014,0.1,30.55,loose_figure,droid,2.9
12699,IG-88,graded,1/1/2015,0.1,41.28,loose_figure,droid,3.5
12700,IG-88,graded,1/1/2016,0.1,41.34,loose_figure,droid,2.2
12701,IG-88,graded,1/1/2017,0.1,46,loose_figure,droid,3.5
12702,IG-88,graded,1/1/2018,0.1,46,loose_figure,droid,6.6
12703,IG-88,graded,1/1/2019,0.1,46.27,loose_figure,droid,3
12704,IG-88,graded,1/1/2020,0.1,52,loose_figure,droid,4.9
12705,IG-88,graded,1/1/2021,0.1,77,loose_figure,droid,8.4
12706,IG-88,graded,1/1/2022,0.1,77.82,loose_figure,droid,6.2
12707,IG-88,graded,1/1/2023,0.1,86,loose_figure,droid,8.6
12708,IG-88,graded,1/1/2024,0.1,72.07,loose_figure,droid,10.2
12709,IG-88,graded,1/1/2025,0.1,80,loose_figure,droid,3.8
12710,Imperial Commander,ungraded,1/1/2013,1,26.28,loose_figure,rebel,0.6
12711,Imperial Commander,ungraded,1/1/2014,1,86,loose_figure,rebel,14.2
12712,Imperial Commander,ungraded,1/1/2015,1,128.86,loose_figure,rebel,21.1
12713,Imperial Commander,ungraded,1/1/2016,1,237.95,loose_figure,rebel,19.6
12714,Imperial Commander,ungraded,1/1/2017,1,92.97,loose_figure,rebel,13.3
12715,Imperial Commander,ungraded,1/1/2018,1,84.88,loose_figure,rebel,10.8
12716,Imperial Commander,ungraded,1/1/2019,1,577,loose_figure,rebel,11.9
12717,Imperial Commander,ungraded,1/1/2020,1,99.8,loose_figure,rebel,12.5
12718,Imperial Commander,ungraded,1/1/2021,1,71,loose_figure,rebel,16.1
12719,Imperial Commander,ungraded,1/1/2022,1,83.76,loose_figure,rebel,18.6
12720,Imperial Commander,ungraded,1/1/2023,1,62.73,loose_figure,rebel,17.2
12721,Imperial Commander,ungraded,1/1/2024,1,138.5,loose_figure,rebel,20.7
12722,Imperial Commander,ungraded,1/1/2025,1,92,loose_figure,rebel,14.8
12723,Imperial Commander,ungraded,1/1/2013,0.9,12.61,loose_figure,rebel,0.6
12724,Imperial Commander,ungraded,1/1/2014,0.9,17.47,loose_figure,rebel,14.2
12725,Imperial Commander,ungraded,1/1/2015,0.9,21.36,loose_figure,rebel,21.1
12726,Imperial Commander,ungraded,1/1/2016,0.9,33.11,loose_figure,rebel,19.6
12727,Imperial Commander,ungraded,1/1/2017,0.9,32.6,loose_figure,rebel,13.3
12728,Imperial Commander,ungraded,1/1/2018,0.9,37.07,loose_figure,rebel,10.8
12729,Imperial Commander,ungraded,1/1/2019,0.9,27.87,loose_figure,rebel,11.9
12730,Imperial Commander,ungraded,1/1/2020,0.9,34.36,loose_figure,rebel,12.5
12731,Imperial Commander,ungraded,1/1/2021,0.9,41.85,loose_figure,rebel,16.1
12732,Imperial Commander,ungraded,1/1/2022,0.9,36.06,loose_figure,rebel,18.6
12733,Imperial Commander,ungraded,1/1/2023,0.9,36.95,loose_figure,rebel,17.2
12734,Imperial Commander,ungraded,1/1/2024,0.9,39.39,loose_figure,rebel,20.7
12735,Imperial Commander,ungraded,1/1/2025,0.9,31.46,loose_figure,rebel,14.8
12736,Imperial Commander,ungraded,1/1/2013,0.8,12.61,loose_figure,rebel,0.6
12737,Imperial Commander,ungraded,1/1/2014,0.8,14.51,loose_figure,rebel,14.2
12738,Imperial Commander,ungraded,1/1/2015,0.8,17.5,loose_figure,rebel,21.1
12739,Imperial Commander,ungraded,1/1/2016,0.8,22.99,loose_figure,rebel,19.6
12740,Imperial Commander,ungraded,1/1/2017,0.8,24.95,loose_figure,rebel,13.3
12741,Imperial Commander,ungraded,1/1/2018,0.8,25.04,loose_figure,rebel,10.8
12742,Imperial Commander,ungraded,1/1/2019,0.8,21.52,loose_figure,rebel,11.9
12743,Imperial Commander,ungraded,1/1/2020,0.8,28.15,loose_figure,rebel,12.5
12744,Imperial Commander,ungraded,1/1/2021,0.8,32,loose_figure,rebel,16.1
12745,Imperial Commander,ungraded,1/1/2022,0.8,30.47,loose_figure,rebel,18.6
12746,Imperial Commander,ungraded,1/1/2023,0.8,29.99,loose_figure,rebel,17.2
12747,Imperial Commander,ungraded,1/1/2024,0.8,30.48,loose_figure,rebel,20.7
12748,Imperial Commander,ungraded,1/1/2025,0.8,26.69,loose_figure,rebel,14.8
12749,Imperial Commander,ungraded,1/1/2013,0.7,12.13,loose_figure,rebel,0.6
12750,Imperial Commander,ungraded,1/1/2014,0.7,12.09,loose_figure,rebel,14.2
12751,Imperial Commander,ungraded,1/1/2015,0.7,15.41,loose_figure,rebel,21.1
12752,Imperial Commander,ungraded,1/1/2016,0.7,17.28,loose_figure,rebel,19.6
12753,Imperial Commander,ungraded,1/1/2017,0.7,22.23,loose_figure,rebel,13.3
12754,Imperial Commander,ungraded,1/1/2018,0.7,20.92,loose_figure,rebel,10.8
12755,Imperial Commander,ungraded,1/1/2019,0.7,19.14,loose_figure,rebel,11.9
12756,Imperial Commander,ungraded,1/1/2020,0.7,22.98,loose_figure,rebel,12.5
12757,Imperial Commander,ungraded,1/1/2021,0.7,27.92,loose_figure,rebel,16.1
12758,Imperial Commander,ungraded,1/1/2022,0.7,28,loose_figure,rebel,18.6
12759,Imperial Commander,ungraded,1/1/2023,0.7,25,loose_figure,rebel,17.2
12760,Imperial Commander,ungraded,1/1/2024,0.7,26,loose_figure,rebel,20.7
12761,Imperial Commander,ungraded,1/1/2025,0.7,24.99,loose_figure,rebel,14.8
12762,Imperial Commander,ungraded,1/1/2013,0.6,12.13,loose_figure,rebel,0.6
12763,Imperial Commander,ungraded,1/1/2014,0.6,10.57,loose_figure,rebel,14.2
12764,Imperial Commander,ungraded,1/1/2015,0.6,13.5,loose_figure,rebel,21.1
12765,Imperial Commander,ungraded,1/1/2016,0.6,15.31,loose_figure,rebel,19.6
12766,Imperial Commander,ungraded,1/1/2017,0.6,18.76,loose_figure,rebel,13.3
12767,Imperial Commander,ungraded,1/1/2018,0.6,18.5,loose_figure,rebel,10.8
12768,Imperial Commander,ungraded,1/1/2019,0.6,17.26,loose_figure,rebel,11.9
12769,Imperial Commander,ungraded,1/1/2020,0.6,19.04,loose_figure,rebel,12.5
12770,Imperial Commander,ungraded,1/1/2021,0.6,26,loose_figure,rebel,16.1
12771,Imperial Commander,ungraded,1/1/2022,0.6,26,loose_figure,rebel,18.6
12772,Imperial Commander,ungraded,1/1/2023,0.6,24,loose_figure,rebel,17.2
